transaction_id,instrument_id,trade_date,quantity,price,amount
10141,917,2021-11-25,22,105.87,2329.14
10142,741,2021-01-25,307,114.53,35160.71
10143,349,2020-11-15,892,101.33,90386.36
10144,557,2020-03-02,755,89.64,67678.2
10145,69,2024-05-05,466,102.61,47816.26
10146,1160,2021-10-18,720,100.09,72064.8
10147,1756,2021-09-17,506,116.13,58761.78
10148,296,2022-05-26,548,116.07,63606.36
10149,1146,2020-11-21,163,99.88,16280.44
10150,1064,2022-07-15,604,97.63,58968.52
10151,91,2022-08-11,909,95.05,86400.45
10152,141,2020-04-02,790,103.01,81377.9
10153,1420,2021-04-18,134,113.5,15209.0
10154,1193,2024-07-23,457,84.36,38552.52
10155,1280,2021-03-24,860,86.32,74235.2
10156,1026,2022-02-10,652,88.13,47338.056780214785
10157,543,2022-01-03,231,109.71,25343.01
10158,460,2022-02-26,183,100.17,18331.11
10159,769,2020-11-03,679,111.48,75694.92
10160,1449,2022-10-26,777,101.0,78477.0
10161,1632,2023-04-18,671,91.5,61396.5
10162,1682,2023-08-03,118,101.79,12011.22
10163,998,2022-01-09,391,90.32,35315.12
10164,458,2022-12-24,480,101.12,48537.6
10165,1118,2022-12-13,971,115.37,112024.27
10166,1419,2022-07-27,59,81.19,4790.21
10167,253,2021-11-13,108,92.06,9942.48
10168,1671,2020-06-01,483,87.12,42078.96
10169,901,2024-03-11,768,118.87,91292.16
10170,39,2023-08-31,955,83.39,79637.45
10171,407,2020-01-03,786,81.54,64090.44
10172,699,2023-09-13,261,115.99,30273.39
10173,973,2021-10-26,684,85.35,58379.4
10174,1301,2020-12-19,-484,118.84,57518.56
10175,264,2021-07-26,237,101.2,23984.4
10176,1722,2023-02-01,826,104.98,86713.48
10177,1429,2022-10-30,807,99.69,80449.83
10178,491,2022-05-18,927,119.6,110869.2
10179,1470,2023-10-10,48,116.54,5593.92
10180,1245,2022-10-31,161,81.67,13148.87
10181,1433,2022-01-25,669,92.11,61621.59
10182,1115,2021-01-11,760,105.82,80423.2
10183,606,2024-03-20,82,112.25,9204.5
10184,954,2024-11-24,113,96.15,10864.95
10185,1720,2024-10-19,181,118.58,21462.98
10186,1138,2023-03-12,95,98.78,9384.1
10187,1143,2022-10-10,536,84.67,45383.12
10188,233,2022-09-19,138,111.21,15346.98
10189,1109,2021-05-17,711,106.98,62663.010348296564
10190,1244,2022-02-17,454,96.11,43633.94
10191,1035,2024-03-18,561,96.89,54355.29
10192,515,2023-01-22,809,110.67,89532.03
10193,1249,2021-05-11,304,99.72,30314.88
10194,405,2020-10-01,208,83.48,17363.84
10195,1742,2020-12-25,427,85.2,36380.4
10196,1134,2020-03-04,734,91.15,66904.1
10197,1794,2022-07-23,174,98.54,17145.96
10198,1715,2022-11-10,353,91.37,32253.61
10199,1169,2021-03-09,403,107.15,43181.45
10200,262,2022-10-26,809,114.25,92428.25
10201,1879,2021-06-27,771,118.7,91517.7
10202,1827,2024-04-17,261,118.23,30858.03
10203,107,2024-07-21,901,91.59,82522.59
10204,587,2020-04-23,176,93.23,16408.48
10205,11,2021-12-23,861,112.62,96965.82
10206,432,2023-12-26,655,81.64,53474.2
10207,584,2021-12-13,727,114.14,82979.78
10208,1708,2022-07-14,886,82.27,72891.22
10209,26,2023-05-30,391,112.43,43960.13
10210,1336,2022-02-25,911,87.19,79430.09
10211,354,2021-12-03,591,116.43,68810.13
10212,1481,2024-10-11,713,107.9,76932.7
10213,140,2022-08-24,446,105.86,47213.56
10214,1738,2021-06-07,385,94.86,36521.1
10215,1115,2023-08-25,959,83.47,80047.73
10216,365,2023-11-08,737,85.44,62969.28
10217,113,2020-10-19,42,100.29,4212.18
10218,880,2024-03-16,232,82.71,19188.72
10219,1235,2023-03-30,231,106.05,24497.55
10220,427,2020-11-13,184,102.72,18900.48
10221,1395,2022-10-30,610,117.25,71522.5
10222,1467,2021-07-27,860,108.57,93370.2
10223,1320,2021-08-16,703,119.21,83804.63
10224,1760,2020-11-24,962,93.13,89591.06
10225,1334,2023-11-07,440,85.86,37778.4
10226,1761,2024-09-11,998,106.38,106167.24
10227,859,2022-05-29,557,98.03,54602.71
10228,1903,2023-11-30,467,80.3,37500.1
10229,1329,2023-10-02,305,96.13,29319.65
10230,1870,2022-07-18,13,85.08,1106.04
10231,211,2021-04-18,510,81.5,41565.0
10232,1382,2023-03-18,389,117.53,45719.17
10233,481,2021-05-20,747,104.47,64291.15927976399
10234,1271,2023-04-09,570,83.52,47606.4
10235,182,2022-11-06,129,100.01,12901.29
10236,1388,2024-11-21,762,109.59,83507.58
10237,261,2021-02-12,285,80.11,22831.35
10238,208,2023-09-03,908,119.86,108832.88
10239,288,2021-12-24,944,86.59,81740.96
10240,1979,2022-11-16,287,111.12,31891.44
10241,1858,2021-07-29,922,118.79,109524.38
10242,1013,2021-09-17,732,95.82,70140.24
10243,701,2020-02-19,343,95.45,32739.35
10244,1346,2020-05-09,330,94.51,31188.3
10245,522,2020-09-18,247,102.75,25379.25
10246,289,2023-07-22,523,93.45,48874.35
10247,1939,2023-01-02,19,92.76,1762.44
10248,129,2020-06-11,778,94.58,73583.24
10249,1170,2021-06-27,822,94.41,77605.02
10250,1713,2022-02-04,860,98.01,84288.6
10251,18,2023-11-07,927,114.43,106076.61
10252,1960,2024-10-19,949,91.85,87165.65
10253,1728,2020-12-16,272,94.84,25796.48
10254,313,2020-11-04,679,93.64,63581.56
10255,48,2023-09-01,585,110.41,64589.85
10256,863,2020-01-06,166,89.13,14795.58
10257,1326,2024-02-25,501,86.8,43486.8
10258,1851,2021-08-15,989,108.06,106871.34
10259,1668,2021-10-22,34,110.99,3773.66
10260,1417,2024-08-14,444,98.24,43618.56
10261,921,2023-10-02,577,114.87,66279.99
10262,425,2024-04-02,960,112.81,108297.6
10263,205,2022-11-30,46,93.78,4313.88
10264,809,2024-11-05,475,102.03,48464.25
10265,1402,2023-05-11,63,83.6,5266.8
10266,1993,2021-02-14,453,97.87,44335.11
10267,1687,2022-11-27,177,119.67,21181.59
10268,870,2024-11-19,442,115.81,51188.02
10269,1320,2024-11-27,855,119.4,102087.0
10270,500,2022-01-16,362,117.18,42419.16
10271,1139,2020-06-05,684,119.68,81861.12
10272,1186,2024-08-21,878,102.0,89556.0
10273,1735,2022-08-09,-848,101.98,86479.04
10274,1348,2022-06-26,119,104.76,12466.44
10275,1066,2022-03-30,281,86.33,24258.73
10276,1303,2021-04-27,178,102.28,18205.84
10277,732,2021-12-07,820,102.26,83853.2
10278,209,2020-02-29,363,84.83,30793.29
10279,1197,2021-05-16,908,111.08,100860.64
10280,867,2022-06-16,423,115.75,48962.25
10281,1666,2023-01-12,528,89.44,47224.32
10282,1112,2023-09-21,276,117.64,32468.64
10283,354,2024-02-05,104,80.16,8336.64
10284,263,2024-10-03,995,99.38,98883.1
10285,882,2020-01-29,294,99.71,29314.74
10286,250,2020-07-01,782,81.64,63842.48
10287,1875,2024-09-19,954,94.63,90277.02
10288,1294,2020-09-03,973,96.62,94011.26
10289,134,2020-02-23,826,118.98,98277.48
10290,1044,2021-07-01,949,109.34,103763.66
10291,935,2023-12-09,359,101.79,36542.61
10292,394,2024-10-29,912,104.3,95121.6
10293,1798,2024-11-28,-815,104.11,84849.65
10294,1061,2020-07-26,863,88.97,63254.794138259174
10295,40,2020-08-01,266,115.23,30651.18
10296,832,2022-03-01,512,111.86,57272.32
10297,566,2023-01-27,417,103.3,43076.1
10298,1697,2021-11-10,99,90.57,8966.43
10299,234,2021-09-05,37,104.6,3870.2
10300,1176,2022-06-26,951,92.8,72705.54822826812
10301,934,2023-09-20,114,106.25,12112.5
10302,561,2021-01-19,18,88.11,1585.98
10303,1904,2024-04-20,110,106.94,11763.4
10304,1033,2024-10-17,204,115.1,23480.4
10305,15,2023-03-01,341,97.81,33353.21
10306,6,2024-02-12,661,87.64,57930.04
10307,1835,2020-08-02,914,96.43,88137.02
10308,699,2023-12-09,241,119.61,28826.01
10309,1267,2023-06-17,944,93.81,88556.64
10310,980,2022-09-04,912,99.58,90816.96
10311,233,2022-05-28,893,97.67,87219.31
10312,121,2024-06-12,305,95.29,29063.45
10313,1991,2020-12-30,408,83.16,33929.28
10314,402,2021-06-07,360,92.82,33415.2
10315,1254,2024-03-18,475,94.38,44830.5
10316,777777,2024-03-10,556,98.92,54999.52
10317,1716,2023-05-07,523,107.04,55981.92
10318,1014,2020-11-13,209,110.25,23042.25
10319,777777,2022-05-28,366,92.83,33975.78
10320,1096,2023-05-10,748,84.27,63033.96
10321,412,2024-10-08,585,117.77,68895.45
10322,36,2020-08-04,333,99.85,33250.05
10323,256,2024-03-23,958,92.23,88356.34
10324,347,2022-10-15,945,106.94,101058.3
10325,490,2022-03-24,708,81.1,57418.8
10326,831,2021-12-22,742,114.95,85292.9
10327,816,2020-05-18,497,119.51,59396.47
10328,89,2022-01-07,811,109.66,88934.26
10329,1022,2020-12-20,843,119.09,100392.87
10330,1022,2024-07-28,926,87.58,81099.08
10331,403,2021-10-26,946,93.79,88725.34
10332,1138,2023-11-01,503,92.24,46396.72
10333,353,2022-06-01,336,82.24,27632.64
10334,1004,2021-08-30,21,112.71,2366.91
10335,1464,2023-06-25,589,101.34,59689.26
10336,1867,2022-12-05,536,88.64,47511.04
10337,1473,2023-02-04,506,87.51,44280.06
10338,1227,2020-08-17,468,110.22,51582.96
10339,1402,2022-04-06,738,119.59,88257.42
10340,662,2023-03-15,990,115.99,114830.1
10341,618,2021-06-14,300,105.69,31707.0
10342,1613,2021-04-08,887,94.11,83475.57
10343,253,2020-11-01,210,87.15,18301.5
10344,1317,2024-02-02,532,90.52,48156.64
10345,1563,2021-06-06,125,102.65,12831.25
10346,542,2020-09-19,510,112.92,57589.2
10347,1036,2023-03-01,346,116.0,40136.0
10348,1232,2022-02-17,814,84.11,56404.15511399547
10349,1825,2023-10-23,348,92.82,32301.36
10350,988,2021-03-20,833,101.68,69778.17383502054
10351,48,2021-06-12,198,98.35,19473.3
10352,1651,2023-04-16,529,84.58,44742.82
10353,547,2020-12-09,721,88.01,63455.21
10354,1791,2021-10-17,546,90.64,49489.44
10355,1076,2023-04-17,306,117.32,29575.53035088934
10356,794,2020-02-10,21,114.66,2407.86
10357,1754,2022-12-12,23,95.78,2202.94
10358,259,2021-07-02,418,108.3,45269.4
10359,1146,2021-03-16,140,81.24,11373.6
10360,1296,2020-04-17,230,117.75,27082.5
10361,375,2022-08-18,601,81.24,48825.24
10362,660,2020-11-09,543,88.74,48185.82
10363,1721,2020-12-30,625,102.33,63956.25
10364,51,2024-08-18,515,113.84,58627.6
10365,820,2023-10-19,983,85.69,84233.27
10366,1110,2020-12-09,78,99.85,7788.3
10367,1725,2020-06-03,936,94.1,88077.6
10368,1006,2021-04-20,473,112.01,52980.73
10369,984,2021-11-04,986,108.94,88491.86462131176
10370,465,2023-05-31,-425,89.63,38092.75
10371,784,2023-09-04,798,97.79,78036.42
10372,805,2020-08-26,235,103.78,24388.3
10373,1791,2021-07-29,549,112.5,61762.5
10374,838,2023-01-02,750,89.59,67192.5
10375,1198,2022-11-21,833,86.63,72162.79
10376,844,2023-04-09,222,106.2,23576.4
10377,904,2020-08-09,354,82.96,29367.84
10378,426,2020-01-22,980,99.04,97059.2
10379,58,2023-07-12,208,82.05,14059.859497748683
10380,516,2020-06-15,326,94.72,30878.72
10381,828,2023-01-28,618,92.86,57387.48
10382,994,2024-09-28,713,103.18,73567.34
10383,1345,2024-08-04,162,92.25,14944.5
10384,1854,2023-08-11,334,101.85,34017.9
10385,1875,2023-11-01,223,101.45,22623.35
10386,777777,2023-01-23,783,107.33,84039.39
10387,500,2023-10-06,680,115.47,78519.6
10388,1536,2020-09-22,773,104.74,80964.02
10389,669,2023-12-17,98,116.26,11393.48
10390,1305,2020-11-12,842,99.68,83930.56
10391,1095,2021-03-04,16,117.62,1881.92
10392,205,2024-10-15,949,108.08,102567.92
10393,379,2020-10-17,729,108.79,79307.91
10394,592,2022-08-25,613,100.13,61379.69
10395,1992,2020-05-11,99,89.32,8842.68
10396,1035,2024-08-15,617,114.36,70560.12
10397,604,2022-12-02,900,85.15,76635.0
10398,196,2020-05-10,426,113.2,48223.2
10399,354,2023-02-14,449,87.56,39314.44
10400,1509,2024-08-22,844,101.97,86062.68
10401,1315,2020-05-07,815,94.77,77237.55
10402,1535,2023-05-23,566,84.13,47617.58
10403,968,2020-08-09,427,119.61,51073.47
10404,327,2023-08-12,366,102.77,37613.82
10405,1746,2023-12-12,255,97.31,24814.05
10406,1712,2022-04-12,696,80.37,55937.52
10407,1259,2022-12-12,440,115.98,51031.2
10408,284,2023-08-08,219,81.86,14769.130078304144
10409,1693,2021-03-04,747,107.02,79943.94
10410,1899,2023-03-03,760,102.52,77915.2
10411,788,2020-12-30,454,110.34,50094.36
10412,140,2021-02-20,601,103.03,61921.03
10413,138,2024-09-10,298,98.26,29281.48
10414,429,2024-01-14,822,86.36,70987.92
10415,147,2023-09-06,709,103.46,73353.14
10416,1645,2022-02-13,693,97.68,67692.24
10417,1981,2021-11-25,779,99.42,77448.18
10418,359,2020-09-23,556,81.85,45508.6
10419,1726,2024-01-05,20,107.75,2155.0
10420,1384,2023-11-09,683,90.97,62132.51
10421,195,2023-04-29,32,110.99,3551.68
10422,1378,2020-02-26,599,85.22,51046.78
10423,1968,2022-11-10,296,113.93,33723.28
10424,570,2020-07-21,190,119.06,22621.4
10425,1313,2024-08-13,228,114.75,26163.0
10426,958,2020-10-28,439,88.66,38921.74
10427,1769,2023-10-29,705,81.24,57274.2
10428,1205,2020-02-07,670,82.52,55288.4
10429,991,2021-04-02,736,84.37,62096.32
10430,1910,2020-10-13,769,109.31,84059.39
10431,1800,2020-12-20,967,98.71,95452.57
10432,1661,2022-01-24,594,81.99,48702.06
10433,1260,2020-02-22,20,101.51,2030.2
10434,1629,2020-06-02,379,106.26,40272.54
10435,1357,2023-01-10,300,98.55,29565.0
10436,1034,2022-04-19,617,118.33,73009.61
10437,835,2023-01-03,29,85.3,2473.7
10438,501,2022-04-19,502,117.84,59155.68
10439,1284,2022-12-30,254,119.85,30441.9
10440,1575,2022-02-01,75,103.86,7789.5
10441,1206,2022-12-02,376,86.53,32535.28
10442,1322,2020-05-06,197,110.64,17956.324848924796
10443,1171,2023-07-20,879,114.95,101041.05
10444,1466,2024-04-13,413,81.67,27787.640246320763
10445,217,2022-01-13,918,96.02,88146.36
10446,1008,2022-06-22,279,82.8,23101.2
10447,1550,2020-11-22,-783,118.68,92926.44
10448,429,2023-11-02,298,89.71,26733.58
10449,858,2021-08-01,650,97.22,63193.0
10450,1346,2024-06-04,548,97.53,53446.44
10451,884,2021-11-18,657,106.29,69832.53
10452,446,2021-05-07,17,111.95,1903.15
10453,785,2022-10-31,282,94.33,26601.06
10454,1440,2024-09-06,58,111.1,6443.8
10455,276,2022-07-06,718,84.09,60376.62
10456,716,2020-03-18,425,111.81,47519.25
10457,69,2021-05-19,412,104.97,43247.64
10458,1710,2022-01-10,855,81.48,69665.4
10459,703,2022-04-16,523,115.07,60181.61
10460,414,2024-08-25,811,104.33,69705.83307994055
10461,1275,2023-08-05,723,116.67,84352.41
10462,1817,2020-09-27,248,96.58,23951.84
10463,1205,2023-07-03,187,112.68,21071.16
10464,532,2024-01-18,632,118.52,74904.64
10465,994,2022-02-10,718,105.38,75662.84
10466,448,2024-11-15,271,89.43,24235.53
10467,1584,2022-10-16,605,89.91,44812.836351120524
10468,848,2021-03-27,260,82.78,21522.8
10469,241,2023-05-28,456,119.77,54615.12
10470,912,2024-01-04,844,88.94,75065.36
10471,957,2023-08-14,758,113.78,86245.24
10472,245,2023-06-10,415,119.78,49708.7
10473,1782,2022-12-31,497,100.2,49799.4
10474,1978,2023-08-05,969,109.11,105727.59
10475,1644,2023-10-14,486,83.22,40444.92
10476,788,2023-09-02,911,82.64,75285.04
10477,1972,2021-02-14,593,103.42,61328.06
10478,113,2021-11-06,99,90.68,8977.32
10479,777777,2022-09-25,358,114.1,40847.8
10480,541,2020-09-19,178,110.58,19683.24
10481,561,2020-09-26,840,118.85,99834.0
10482,1332,2022-06-25,665,81.39,54124.35
10483,1538,2022-11-15,956,115.11,110045.16
10484,1298,2022-08-04,192,116.07,22285.44
10485,1908,2023-10-03,479,84.74,40590.46
10486,1729,2021-12-03,459,82.54,37885.86
10487,1662,2021-09-17,419,115.23,39775.7745370329
10488,1690,2022-06-22,438,102.29,44803.02
10489,540,2024-08-21,125,109.85,13731.25
10490,1910,2022-12-26,293,88.86,26035.98
10491,1728,2022-02-07,246,102.97,25330.62
10492,645,2023-05-09,482,83.34,40169.88
10493,1026,2022-11-16,913,117.69,107450.97
10494,1413,2020-01-27,498,105.08,52329.84
10495,756,2020-08-08,169,82.38,13922.22
10496,1904,2020-12-16,579,117.03,67760.37
10497,1844,2022-03-18,896,102.32,91678.72
10498,668,2021-05-26,779,81.81,63729.99
10499,142,2024-10-08,308,89.43,27544.44
10500,235,2020-01-03,801,114.77,91930.77
10501,151,2021-04-03,44,86.87,3822.28
10502,843,2020-02-20,83,102.51,8508.33
10503,1906,2020-10-12,597,105.29,62858.13
10504,1792,2023-06-06,550,85.95,47272.5
10505,4,2024-02-27,-479,117.32,56196.28
10506,1280,2024-11-20,758,117.3,88913.4
10507,1908,2022-05-07,188,99.48,18702.24
10508,1157,2021-02-04,162,89.79,14545.98
10509,1362,2020-04-16,237,116.59,27631.83
10510,314,2024-07-17,22,116.07,2553.54
10511,1424,2021-10-23,565,88.15,49804.75
10512,549,2020-01-18,154,86.52,13324.08
10513,283,2020-09-24,869,81.63,70936.47
10514,1965,2021-09-13,504,90.82,45773.28
10515,90,2020-02-14,424,109.7,46512.8
10516,1751,2023-04-27,829,96.04,79617.16
10517,1513,2020-11-18,525,107.38,56374.5
10518,890,2023-06-01,717,90.03,64551.51
10519,1977,2020-12-13,894,81.01,72422.94
10520,1506,2020-12-24,895,103.68,92793.6
10521,1449,2023-05-27,609,98.54,60010.86
10522,1617,2024-08-07,857,103.26,88493.82
10523,96,2023-10-09,332,90.73,30122.36
10524,34,2024-09-10,200,118.8,23760.0
10525,777777,2024-04-18,183,105.45,19297.35
10526,1273,2020-09-28,903,97.31,87870.93
10527,1680,2023-10-25,179,98.29,17593.91
10528,1772,2024-02-13,175,104.74,18329.5
10529,1182,2022-12-12,228,115.84,26411.52
10530,1004,2021-08-16,932,87.57,81615.24
10531,546,2020-04-17,464,92.65,42989.6
10532,788,2023-01-15,200,83.0,16600.0
10533,74,2024-10-21,637,90.67,57756.79
10534,853,2021-08-22,362,116.38,42129.56
10535,20,2022-04-22,673,87.93,59176.89
10536,1959,2023-06-29,349,111.58,38941.42
10537,241,2020-10-25,242,118.57,28693.94
10538,490,2024-04-07,540,119.52,64540.8
10539,1918,2020-12-28,920,110.72,101862.4
10540,102,2022-03-10,633,118.86,75238.38
10541,1990,2024-04-30,333,105.22,35038.26
10542,691,2022-07-13,321,113.63,36475.23
10543,1144,2024-02-28,697,89.51,62388.47
10544,445,2024-09-15,130,93.15,12109.5
10545,893,2022-02-19,248,115.3,28594.4
10546,854,2021-01-10,83,117.47,8032.377695450981
10547,458,2020-03-06,196,113.43,22232.28
10548,1748,2023-10-10,-795,117.64,93523.8
10549,1371,2022-08-02,621,102.08,63391.68
10550,394,2023-12-13,775,88.7,68742.5
10551,613,2021-11-13,639,105.44,67376.16
10552,516,2021-12-29,25,85.79,2144.75
10553,299,2023-09-05,296,111.1,32885.6
10554,341,2022-04-26,372,119.67,44517.24
10555,1062,2023-08-20,216,107.3,23176.8
10556,1939,2020-01-26,635,110.88,70408.8
10557,776,2024-01-23,796,105.8,84216.8
10558,1296,2023-11-20,133,84.55,11245.15
10559,1437,2022-02-24,496,101.93,50557.28
10560,1360,2024-07-23,820,89.14,73094.8
10561,1470,2020-03-26,307,104.39,32047.73
10562,351,2024-07-30,932,80.97,75464.04
10563,325,2024-12-02,733,85.5,62671.5
10564,1577,2022-07-22,454,108.36,49195.44
10565,1629,2022-05-07,580,102.36,59368.8
10566,322,2022-09-04,115,103.4,11891.0
10567,4,2024-09-24,901,109.52,98677.52
10568,1458,2020-11-23,39,92.56,3609.84
10569,43,2024-04-27,658,99.32,65352.56
10570,1064,2024-10-17,248,107.2,26585.6
10571,121,2020-04-21,938,87.34,81924.92
10572,447,2023-04-18,48,80.34,3856.32
10573,777777,2020-05-05,101,80.47,8127.47
10574,1162,2020-12-21,61,102.37,6244.57
10575,345,2020-08-18,917,112.74,103382.58
10576,8,2021-02-08,952,110.92,105595.84
10577,1728,2022-12-21,566,114.09,64574.94
10578,685,2020-08-22,117,99.24,11611.08
10579,954,2022-10-28,117,115.63,13528.71
10580,872,2022-01-21,174,103.22,17960.28
10581,1636,2020-06-09,66,91.42,6033.72
10582,807,2020-12-26,936,114.91,107555.76
10583,286,2023-05-02,896,109.44,98058.24
10584,1837,2022-01-20,702,94.2,66128.4
10585,1045,2022-09-14,237,94.73,22451.01
10586,1948,2023-04-05,499,81.98,40908.02
10587,620,2020-11-21,688,83.57,57496.16
10588,1885,2023-12-24,189,118.92,22475.88
10589,737,2023-01-29,62,109.77,6805.74
10590,284,2023-12-22,978,106.48,104137.44
10591,129,2023-11-27,490,100.81,49396.9
10592,1875,2022-09-14,552,94.99,52434.48
10593,1619,2023-06-03,270,93.17,20724.25464886655
10594,544,2024-09-24,195,96.21,15455.885309396717
10595,1892,2022-03-13,308,86.02,26494.16
10596,994,2021-01-06,329,96.2,31649.8
10597,777777,2020-11-10,532,103.96,55306.72
10598,1716,2023-06-13,34,87.35,2969.9
10599,1528,2021-08-20,119,80.92,9629.48
10600,1955,2020-03-22,110,88.95,9784.5
10601,1313,2020-05-04,-454,118.53,53812.62
10602,53,2024-02-19,754,104.14,78521.56
10603,93,2021-06-05,674,97.23,65533.02
10604,329,2021-07-13,21,108.76,2283.96
10605,1855,2023-06-15,992,84.37,83695.04
10606,65,2022-10-28,366,88.62,32434.92
10607,760,2021-06-30,23,108.21,2488.83
10608,452,2024-05-05,219,113.63,24884.97
10609,154,2021-12-30,-300,94.0,28200.0
10610,1554,2024-07-17,573,84.84,48613.32
10611,1537,2021-04-25,135,119.0,16065.0
10612,1953,2020-12-28,266,117.49,31252.34
10613,1053,2020-08-18,664,107.4,71313.6
10614,573,2022-06-23,683,94.49,64536.67
10615,1162,2024-02-14,256,109.35,27993.6
10616,668,2021-04-02,19,115.12,2187.28
10617,1338,2024-01-06,941,98.57,92754.37
10618,217,2024-01-10,592,105.42,62408.64
10619,686,2024-08-14,926,93.83,86886.58
10620,1467,2022-09-16,575,99.78,57373.5
10621,1328,2024-09-06,319,95.48,30458.12
10622,210,2022-05-17,784,83.98,54241.412863100166
10623,384,2022-03-05,578,85.1,49187.8
10624,408,2024-10-17,731,84.6,61842.6
10625,480,2023-07-20,276,95.76,26429.76
10626,1179,2020-06-22,131,91.68,12010.08
10627,1281,2021-02-11,696,98.53,68576.88
10628,655,2023-03-02,597,108.1,64535.7
10629,739,2024-12-01,616,89.16,54922.56
10630,1893,2024-02-15,752,92.22,69349.44
10631,656,2021-07-02,-755,81.13,61253.15
10632,485,2023-11-05,405,111.16,45019.8
10633,374,2022-06-27,577,85.61,49396.97
10634,1563,2024-10-30,891,80.83,72019.53
10635,1689,2024-10-24,804,110.05,88480.2
10636,285,2022-05-29,943,109.74,103484.82
10637,195,2024-09-14,441,102.15,45048.15
10638,1595,2024-05-07,960,81.72,78451.2
10639,967,2022-05-07,896,91.97,82405.12
10640,1001,2022-10-06,664,118.63,78770.32
10641,1196,2022-12-15,868,104.05,90315.4
10642,1771,2020-11-18,710,102.51,72782.1
10643,1925,2021-08-19,520,100.82,52426.4
10644,1695,2024-01-02,212,88.73,18810.76
10645,1132,2024-02-29,969,104.75,101502.75
10646,1067,2024-06-30,996,104.19,103773.24
10647,1585,2020-11-14,812,93.72,76100.64
10648,1139,2022-11-14,825,92.81,76568.25
10649,1344,2022-03-26,594,82.34,48909.96
10650,342,2021-12-27,374,107.66,40264.84
10651,1806,2023-02-14,339,119.95,40663.05
10652,1442,2020-08-19,263,81.17,21347.71
10653,1238,2024-03-09,236,111.38,26285.68
10654,133,2024-01-31,230,93.41,21484.3
10655,730,2024-09-30,227,87.78,19926.06
10656,1482,2022-11-02,319,85.19,27175.61
10657,694,2020-06-04,505,93.36,47146.8
10658,1577,2024-07-18,250,98.0,24500.0
10659,1688,2021-01-14,631,117.87,74375.97
10660,841,2020-09-20,655,117.19,76759.45
10661,1928,2022-07-05,611,83.14,50798.54
10662,505,2020-08-02,922,110.96,102305.12
10663,371,2022-05-25,472,91.94,43395.68
10664,382,2021-10-24,318,106.01,33711.18
10665,869,2024-02-19,683,116.81,79781.23
10666,241,2023-03-13,849,95.71,81257.79
10667,1496,2021-06-23,957,107.45,102829.65
10668,1422,2020-07-29,929,118.84,110402.36
10669,1103,2020-08-22,10,84.83,848.3
10670,610,2023-09-27,506,112.62,56985.72
10671,727,2021-09-15,173,93.47,16170.31
10672,1921,2022-04-07,568,105.57,59963.76
10673,1557,2024-02-20,879,84.71,74460.09
10674,676,2020-03-26,991,118.0,116938.0
10675,669,2020-08-15,-379,117.07,44369.53
10676,1297,2024-03-18,891,83.7,74576.7
10677,777777,2024-11-01,951,111.25,105798.75
10678,822,2023-11-07,25,113.58,2839.5
10679,980,2020-07-10,312,84.64,21755.512027229404
10680,777777,2023-01-05,336,82.43,27696.48
10681,508,2023-07-07,72,98.61,7099.92
10682,1543,2020-08-15,220,98.46,21661.2
10683,777777,2021-09-24,790,83.53,65988.7
10684,1934,2023-11-20,940,105.57,99235.8
10685,126,2021-02-09,55,98.24,5403.2
10686,883,2020-01-19,404,96.75,39087.0
10687,1138,2023-12-10,165,97.36,16064.4
10688,777777,2023-02-15,644,109.94,70801.36
10689,1197,2021-07-12,369,82.61,30483.09
10690,690,2022-05-27,697,108.49,75617.53
10691,126,2022-03-18,767,118.78,91104.26
10692,695,2021-10-25,896,102.88,92180.48
10693,1213,2023-03-09,744,105.99,78856.56
10694,364,2024-03-22,348,112.45,39132.6
10695,971,2023-11-18,194,115.35,22377.9
10696,1245,2020-03-03,70,92.54,6477.8
10697,1307,2020-08-01,833,84.07,70030.31
10698,1282,2023-10-25,922,93.47,86179.34
10699,525,2021-07-25,410,115.32,47281.2
10700,136,2022-02-19,792,110.95,87872.4
10701,54,2024-09-14,25,86.57,2164.25
10702,631,2023-10-12,40,89.92,3596.8
10703,350,2024-11-10,674,94.04,63382.96
10704,1544,2020-11-21,549,118.97,65314.53
10705,1772,2024-08-28,13,88.11,1145.43
10706,1096,2024-03-13,535,104.75,56041.25
10707,1123,2024-02-04,943,100.49,94762.07
10708,137,2020-06-28,245,111.41,22486.88604086534
10709,406,2023-11-12,425,91.58,38921.5
10710,836,2023-01-14,517,100.35,51880.95
10711,544,2021-07-15,856,90.22,77228.32
10712,1898,2020-11-03,803,82.64,66359.92
10713,1623,2020-05-16,619,84.49,52299.31
10714,783,2020-10-29,-62,99.32,6157.84
10715,228,2022-10-20,650,114.83,74639.5
10716,631,2020-09-15,608,101.7,61833.6
10717,1503,2020-01-08,432,116.21,50202.72
10718,15,2024-03-25,24,87.86,2108.64
10719,1357,2023-03-14,226,108.83,24595.58
10720,1788,2020-08-20,648,80.86,52397.28
10721,721,2023-05-31,149,93.38,13913.62
10722,1039,2021-05-22,166,92.46,15348.36
10723,1143,2020-07-27,725,111.0,80475.0
10724,68,2021-11-17,127,84.41,10720.07
10725,28,2020-06-24,-904,103.62,77170.4581871791
10726,1382,2021-07-28,277,87.46,24226.42
10727,1825,2021-02-08,729,115.8,84418.2
10728,292,2021-10-15,725,95.87,69505.75
10729,1836,2021-01-02,250,96.61,24152.5
10730,252,2022-07-13,620,107.9,66898.0
